# benchmark_mode: publication; auto_calibrated
# cpu_model: AMD Ryzen 9 7900X 12-Core Processor
# rustc: rustc 1.94.1 (e408947bf 2026-03-25)
# git_commit: 87dab8c29948a1a2e11cacc88f49d182bbd2e933
# git_state: dirty
# RUSTFLAGS: -C target-cpu=native
# release_profile: lto=fat, codegen-units=1, panic=abort
# pinned_cpus: 2
# governor: powersave
# turbo: unavailable
# smt: on
# command: ./target/release/sok-zk-friendly-hash-functions --csv
construction,variant,field,t,round_set,rounds,iters,rep,total_ns
poseidon,,babybear,24,single,8+21,16384,60,287109709
poseidon2,,bls12_381,3,single,8+56,65536,60,316350931
poseidon2,,bls12_381,4,single,8+56,32768,60,284698954
poseidon2,,bn254,3,single,8+56,65536,60,309374024
poseidon2,,bn254,4,single,8+56,32768,60,274254386
poseidon2,,goldilocks,8,single,8+22,524288,60,391586413
poseidon2,,goldilocks,12,single,8+22,262144,60,268300299
poseidon2,,mersenne31,16,single,8+14,262144,60,253785577
poseidon2,,mersenne31,24,single,8+22,131072,60,209892784
poseidon2,,koalabear,16,single,8+20,262144,60,284239866
poseidon2,,koalabear,24,single,8+23,131072,60,207779585
poseidon2,,babybear,16,single,8+13,262144,60,306778042
poseidon2,,babybear,24,single,8+21,131072,60,248345350
neptune,,bls12_381,4,single,6+69,32768,60,326063612
neptune,,bn254,4,single,6+69,32768,60,314286593
neptune,,goldilocks,8,single,6+38,262144,60,316182677
neptune,,goldilocks,12,single,6+42,131072,60,303330079
psquarehash,,mersenne31,16,single,52,262144,60,242355306
psquarehash,,mersenne31,24,single,52,262144,60,354429659
psquarehash,,koalabear,16,single,52,262144,60,308803999
psquarehash,,koalabear,24,single,52,131072,60,231321958
psquarehash,,babybear,16,single,52,262144,60,311299251
psquarehash,,babybear,24,single,52,131072,60,231056001
rescue_prime,,bls12_381,3,current,16,1024,60,344487359
rescue_prime,,bls12_381,3,original,14,1024,60,301206050
rescue_prime,,bls12_381,4,current,13,1024,60,374567950
rescue_prime,,bls12_381,4,original,11,1024,60,316863278
rescue_prime,,bn254,3,current,16,1024,60,337933012
rescue_prime,,bn254,3,original,14,1024,60,295633187
rescue_prime,,bn254,4,current,13,1024,60,367481659
rescue_prime,,bn254,4,original,11,1024,60,310874498
rescue_prime,,goldilocks,8,single,8,16384,60,252953320
rescue_prime,,goldilocks,12,single,8,16384,60,394632686
rescue_prime,,mersenne31,16,single,8,16384,60,328602455
rescue_prime,,mersenne31,24,single,8,8192,60,265351078
rescue_prime,,koalabear,16,single,8,8192,60,236572580
rescue_prime,,koalabear,24,single,8,8192,60,381203380
rescue_prime,,babybear,16,single,8,8192,60,237333091
rescue_prime,,babybear,24,single,8,8192,60,383194591
anemoi,,bls12_381,4,current,20,1024,60,288027033
anemoi,,bls12_381,4,original,14,1024,60,201664027
anemoi,,bn254,4,current,20,1024,60,282711219
anemoi,,bn254,4,original,14,2048,60,395826586
anemoi,,goldilocks,8,single,11,32768,60,346790724
anemoi,,goldilocks,12,single,10,16384,60,238261146
anemoi,,mersenne31,16,single,10,32768,60,340449092
anemoi,,mersenne31,24,single,9,16384,60,239736833
anemoi,,koalabear,16,single,10,16384,60,259695981
anemoi,,koalabear,24,single,9,16384,60,362963436
anemoi,,babybear,16,single,9,16384,60,234521438
anemoi,,babybear,24,single,9,16384,60,364494697
griffin,,bls12_381,3,current,20,2048,60,287347483
griffin,,bls12_381,3,original,14,2048,60,201216922
griffin,,bls12_381,4,current,20,2048,60,289532866
griffin,,bls12_381,4,original,11,4096,60,321389476
griffin,,bn254,3,current,20,2048,60,282633584
griffin,,bn254,3,original,14,4096,60,395924269
griffin,,bn254,4,current,20,2048,60,284559783
griffin,,bn254,4,original,11,4096,60,313526383
griffin,,goldilocks,8,single,8,131072,60,282196256
griffin,,goldilocks,12,single,8,131072,60,301401966
arion,,bls12_381,3,single,11,4096,60,341946140
arion,,bls12_381,4,single,10,4096,60,329622331
arion,,bn254,3,single,11,4096,60,332509446
arion,,bn254,4,single,10,4096,60,320241541
grendel,native,bls12_381,3,single,24,256,60,268830450
grendel,native,bn254,3,single,24,256,60,266907967
xhash,XHash8,goldilocks,12,single,6,32768,60,283592135
xhash,XHash12,goldilocks,12,single,6,32768,60,370034438
xhash,XHash16,mersenne31,24,single,6,32768,60,301773791
xhash,XHash24,mersenne31,24,single,6,32768,60,363569097
reinforced_concrete,,bls12_381,3,single,7,131072,60,242171212
reinforced_concrete,,bn254,3,single,7,131072,60,241422804
skyscraper,,bls12_381,4,single,18,262144,60,286803566
skyscraper,,bn254,4,single,18,262144,60,279188446
monolith,,goldilocks,8,single,6,1048576,60,266473796
monolith,,goldilocks,12,single,6,524288,60,204980684
monolith,,mersenne31,16,single,6,524288,60,215622141
monolith,,mersenne31,24,single,6,262144,60,217393861
polocolo,,bls12_381,3,single,6,1024,60,261738998
polocolo,,bls12_381,4,single,5,1024,60,291221111
polocolo,,bn254,3,single,6,1024,60,235151615
polocolo,,bn254,4,single,5,1024,60,262115512
tip4p,,goldilocks,12,single,5,262144,60,331508506
plain,sha256_compress,-,-,single,-,8388608,60,211361578
plain,keccak_f1600,-,-,single,-,524288,60,203162397
plain,blake2b_compress,-,-,single,-,2097152,60,240126010
plain,blake3_compress,-,-,single,-,4194304,60,269360189
gmimc,,bls12_381,3,single,228,16384,61,259236782
gmimc,,bls12_381,4,single,231,16384,61,264340159
gmimc,,bn254,3,single,228,16384,61,250406000
gmimc,,bn254,4,single,231,16384,61,254804920
gmimc,,goldilocks,8,single,68,524288,61,336870225
gmimc,,goldilocks,12,single,93,262144,61,236179515
gmimc,,mersenne31,16,single,158,262144,61,266418433
gmimc,,mersenne31,24,single,335,131072,61,318006424
gmimc,,koalabear,16,single,158,262144,61,305577980
gmimc,,koalabear,24,single,335,131072,61,334612115
gmimc,,babybear,16,single,158,131072,61,246383985
gmimc,,babybear,24,single,335,65536,61,259573131
gmimc2,alpha=8,bls12_381,3,single,63,32768,61,213332090
gmimc2,alpha=8,bls12_381,4,single,64,32768,61,216730180
gmimc2,alpha=8,bn254,3,single,63,32768,61,209945913
gmimc2,alpha=8,bn254,4,single,64,32768,61,212551532
gmimc2,alpha=4,goldilocks,8,single,88,262144,61,294043064
gmimc2,alpha=4,goldilocks,12,single,96,262144,61,361602371
gmimc2,alpha=2,mersenne31,16,single,176,65536,61,201942417
gmimc2,alpha=2,mersenne31,24,single,264,32768,61,222975250
gmimc2,alpha=2,koalabear,16,single,176,131072,61,291015987
gmimc2,alpha=2,koalabear,24,single,264,65536,61,235008036
gmimc2,alpha=2,babybear,16,single,176,131072,61,291084165
gmimc2,alpha=2,babybear,24,single,264,65536,61,234332033
poseidon,,bls12_381,3,single,8+56,16384,61,254709642
poseidon,,bls12_381,4,single,8+56,16384,61,375731504
poseidon,,bn254,3,single,8+56,16384,61,246023040
poseidon,,bn254,4,single,8+56,16384,61,368409321
poseidon,,goldilocks,8,single,8+22,131072,61,334763618
poseidon,,goldilocks,12,single,8+22,65536,61,319901646
poseidon,,mersenne31,16,single,8+14,65536,61,319992716
poseidon,,mersenne31,24,single,8+22,16384,61,225244461
poseidon,,koalabear,16,single,8+20,32768,61,250864006
poseidon,,koalabear,24,single,8+23,16384,61,300006177
poseidon,,babybear,16,single,8+13,65536,61,403770761
poseidon,,babybear,24,single,8+21,16384,61,287469070
poseidon2,,bls12_381,3,single,8+56,65536,61,316423957
poseidon2,,bls12_381,4,single,8+56,32768,61,284546829
poseidon2,,bn254,3,single,8+56,65536,61,309514295
poseidon2,,bn254,4,single,8+56,32768,61,273982137
poseidon2,,goldilocks,8,single,8+22,524288,61,391495942
poseidon2,,goldilocks,12,single,8+22,262144,61,268410745
poseidon2,,mersenne31,16,single,8+14,262144,61,253642288
poseidon2,,mersenne31,24,single,8+22,131072,61,210114979
poseidon2,,koalabear,16,single,8+20,262144,61,286274377
poseidon2,,koalabear,24,single,8+23,131072,61,207721116
poseidon2,,babybear,16,single,8+13,262144,61,305981734
poseidon2,,babybear,24,single,8+21,131072,61,248075414
neptune,,bls12_381,4,single,6+69,32768,61,325820486
neptune,,bn254,4,single,6+69,32768,61,313984187
neptune,,goldilocks,8,single,6+38,262144,61,315449366
neptune,,goldilocks,12,single,6+42,131072,61,303968381
psquarehash,,mersenne31,16,single,52,262144,61,244063699
psquarehash,,mersenne31,24,single,52,262144,61,354539954
psquarehash,,koalabear,16,single,52,262144,61,310724606
psquarehash,,koalabear,24,single,52,131072,61,231390856
psquarehash,,babybear,16,single,52,262144,61,311484276
psquarehash,,babybear,24,single,52,131072,61,232516650
rescue_prime,,bls12_381,3,current,16,1024,61,344491566
rescue_prime,,bls12_381,3,original,14,1024,61,301724528
rescue_prime,,bls12_381,4,current,13,1024,61,376728056
rescue_prime,,bls12_381,4,original,11,1024,61,317069653
rescue_prime,,bn254,3,current,16,1024,61,338008982
rescue_prime,,bn254,3,original,14,1024,61,295712964
rescue_prime,,bn254,4,current,13,1024,61,367547691
rescue_prime,,bn254,4,original,11,1024,61,310967971
rescue_prime,,goldilocks,8,single,8,16384,61,252910239
rescue_prime,,goldilocks,12,single,8,16384,61,393875339
rescue_prime,,mersenne31,16,single,8,16384,61,329646776
rescue_prime,,mersenne31,24,single,8,8192,61,265216967
rescue_prime,,koalabear,16,single,8,8192,61,236552241
rescue_prime,,koalabear,24,single,8,8192,61,380549036
rescue_prime,,babybear,16,single,8,8192,61,238168852
rescue_prime,,babybear,24,single,8,8192,61,384032326
anemoi,,bls12_381,4,current,20,1024,61,287973862
anemoi,,bls12_381,4,original,14,1024,61,201704221
anemoi,,bn254,4,current,20,1024,61,282745031
anemoi,,bn254,4,original,14,2048,61,395844578
anemoi,,goldilocks,8,single,11,32768,61,346205619
anemoi,,goldilocks,12,single,10,16384,61,238349961
anemoi,,mersenne31,16,single,10,32768,61,340034437
anemoi,,mersenne31,24,single,9,16384,61,239748814
anemoi,,koalabear,16,single,10,16384,61,259485717
anemoi,,koalabear,24,single,9,16384,61,363451636
anemoi,,babybear,16,single,9,16384,61,234509864
anemoi,,babybear,24,single,9,16384,61,364053060
griffin,,bls12_381,3,current,20,2048,61,287296947
griffin,,bls12_381,3,original,14,2048,61,201219626
griffin,,bls12_381,4,current,20,2048,61,289493702
griffin,,bls12_381,4,original,11,4096,61,318458178
griffin,,bn254,3,current,20,2048,61,282674179
griffin,,bn254,3,original,14,4096,61,395810715
griffin,,bn254,4,current,20,2048,61,284537481
griffin,,bn254,4,original,11,4096,61,313466440
griffin,,goldilocks,8,single,8,131072,61,281626641
griffin,,goldilocks,12,single,8,131072,61,301293753
arion,,bls12_381,3,single,11,4096,61,342009528
arion,,bls12_381,4,single,10,4096,61,329852470
arion,,bn254,3,single,11,4096,61,332460633
arion,,bn254,4,single,10,4096,61,320282597
grendel,native,bls12_381,3,single,24,256,61,268278207
grendel,native,bn254,3,single,24,256,61,266602155
xhash,XHash8,goldilocks,12,single,6,32768,61,283953910
xhash,XHash12,goldilocks,12,single,6,32768,61,369868187
xhash,XHash16,mersenne31,24,single,6,32768,61,301781504
xhash,XHash24,mersenne31,24,single,6,32768,61,363872102
reinforced_concrete,,bls12_381,3,single,7,131072,61,242006764
reinforced_concrete,,bn254,3,single,7,131072,61,241397496
skyscraper,,bls12_381,4,single,18,262144,61,287637463
skyscraper,,bn254,4,single,18,262144,61,279670285
monolith,,goldilocks,8,single,6,1048576,61,266726678
monolith,,goldilocks,12,single,6,524288,61,204359803
monolith,,mersenne31,16,single,6,524288,61,214847091
monolith,,mersenne31,24,single,6,262144,61,216469483
polocolo,,bls12_381,3,single,6,1024,61,261738396
polocolo,,bls12_381,4,single,5,1024,61,291175385
polocolo,,bn254,3,single,6,1024,61,235173405
polocolo,,bn254,4,single,5,1024,61,262127874
tip4p,,goldilocks,12,single,5,262144,61,331427282
plain,sha256_compress,-,-,single,-,8388608,61,211305263
plain,keccak_f1600,-,-,single,-,524288,61,203336581
plain,blake2b_compress,-,-,single,-,2097152,61,240064865
plain,blake3_compress,-,-,single,-,4194304,61,269717917
gmimc,,bls12_381,3,single,228,16384,62,259286835
gmimc,,bls12_381,4,single,231,16384,62,264230884
gmimc,,bn254,3,single,228,16384,62,251202348
gmimc,,bn254,4,single,231,16384,62,254741471
gmimc,,goldilocks,8,single,68,524288,62,336994225
gmimc,,goldilocks,12,single,93,262144,62,235163186
gmimc,,mersenne31,16,single,158,262144,62,267017701
gmimc,,mersenne31,24,single,335,131072,62,315263718
gmimc,,koalabear,16,single,158,262144,62,305573019
gmimc,,koalabear,24,single,335,131072,62,333965616
gmimc,,babybear,16,single,158,131072,62,246408179
gmimc,,babybear,24,single,335,65536,62,259562651
gmimc2,alpha=8,bls12_381,3,single,63,32768,62,212771072
gmimc2,alpha=8,bls12_381,4,single,64,32768,62,217467327
gmimc2,alpha=8,bn254,3,single,63,32768,62,209772819
gmimc2,alpha=8,bn254,4,single,64,32768,62,213254015
gmimc2,alpha=4,goldilocks,8,single,88,262144,62,294612116
gmimc2,alpha=4,goldilocks,12,single,96,262144,62,361851135
gmimc2,alpha=2,mersenne31,16,single,176,65536,62,201922880
gmimc2,alpha=2,mersenne31,24,single,264,32768,62,223121453
gmimc2,alpha=2,koalabear,16,single,176,131072,62,290903978
gmimc2,alpha=2,koalabear,24,single,264,65536,62,234226595
gmimc2,alpha=2,babybear,16,single,176,131072,62,291150208
gmimc2,alpha=2,babybear,24,single,264,65536,62,234088868
poseidon,,bls12_381,3,single,8+56,16384,62,255180612
poseidon,,bls12_381,4,single,8+56,16384,62,375858780
poseidon,,bn254,3,single,8+56,16384,62,246183449
poseidon,,bn254,4,single,8+56,16384,62,367502105
poseidon,,goldilocks,8,single,8+22,131072,62,334869254
poseidon,,goldilocks,12,single,8+22,65536,62,320315949
poseidon,,mersenne31,16,single,8+14,65536,62,327746515
poseidon,,mersenne31,24,single,8+22,16384,62,225812241
poseidon,,koalabear,16,single,8+20,32768,62,252232192
poseidon,,koalabear,24,single,8+23,16384,62,300404631
poseidon,,babybear,16,single,8+13,65536,62,401491590
poseidon,,babybear,24,single,8+21,16384,62,287034105
poseidon2,,bls12_381,3,single,8+56,65536,62,316414438
poseidon2,,bls12_381,4,single,8+56,32768,62,284650050
poseidon2,,bn254,3,single,8+56,65536,62,309207260
poseidon2,,bn254,4,single,8+56,32768,62,274219799
poseidon2,,goldilocks,8,single,8+22,524288,62,391951192
poseidon2,,goldilocks,12,single,8+22,262144,62,268593606
poseidon2,,mersenne31,16,single,8+14,262144,62,253889018
poseidon2,,mersenne31,24,single,8+22,131072,62,209596309
poseidon2,,koalabear,16,single,8+20,262144,62,285448242
poseidon2,,koalabear,24,single,8+23,131072,62,206567890
poseidon2,,babybear,16,single,8+13,262144,62,306550837
poseidon2,,babybear,24,single,8+21,131072,62,248342714
neptune,,bls12_381,4,single,6+69,32768,62,325830113
neptune,,bn254,4,single,6+69,32768,62,313988886
neptune,,goldilocks,8,single,6+38,262144,62,316377850
neptune,,goldilocks,12,single,6+42,131072,62,303913468
psquarehash,,mersenne31,16,single,52,262144,62,243795757
psquarehash,,mersenne31,24,single,52,262144,62,354840043
psquarehash,,koalabear,16,single,52,262144,62,312475076
psquarehash,,koalabear,24,single,52,131072,62,230317410
psquarehash,,babybear,16,single,52,262144,62,311480468
psquarehash,,babybear,24,single,52,131072,62,232294985
rescue_prime,,bls12_381,3,current,16,1024,62,347311284
rescue_prime,,bls12_381,3,original,14,1024,62,301274506
rescue_prime,,bls12_381,4,current,13,1024,62,374600539
rescue_prime,,bls12_381,4,original,11,1024,62,316965046
rescue_prime,,bn254,3,current,16,1024,62,337999324
rescue_prime,,bn254,3,original,14,1024,62,295692005
rescue_prime,,bn254,4,current,13,1024,62,367462039
rescue_prime,,bn254,4,original,11,1024,62,310883342
rescue_prime,,goldilocks,8,single,8,16384,62,252955734
rescue_prime,,goldilocks,12,single,8,16384,62,394050084
rescue_prime,,mersenne31,16,single,8,16384,62,328599648
rescue_prime,,mersenne31,24,single,8,8192,62,265471432
rescue_prime,,koalabear,16,single,8,8192,62,236102570
rescue_prime,,koalabear,24,single,8,8192,62,380446784
rescue_prime,,babybear,16,single,8,8192,62,237905319
rescue_prime,,babybear,24,single,8,8192,62,382857799
anemoi,,bls12_381,4,current,20,1024,62,288082284
anemoi,,bls12_381,4,original,14,1024,62,201758943
anemoi,,bn254,4,current,20,1024,62,282765990
anemoi,,bn254,4,original,14,2048,62,395856280
anemoi,,goldilocks,8,single,11,32768,62,347979984
anemoi,,goldilocks,12,single,10,16384,62,238353937
anemoi,,mersenne31,16,single,10,32768,62,340168306
anemoi,,mersenne31,24,single,9,16384,62,239710833
anemoi,,koalabear,16,single,10,16384,62,259527694
anemoi,,koalabear,24,single,9,16384,62,363288931
anemoi,,babybear,16,single,9,16384,62,234708696
anemoi,,babybear,24,single,9,16384,62,364563533
griffin,,bls12_381,3,current,20,2048,62,287413915
griffin,,bls12_381,3,original,14,2048,62,201208525
griffin,,bls12_381,4,current,20,2048,62,289622632
griffin,,bls12_381,4,original,11,4096,62,318548696
griffin,,bn254,3,current,20,2048,62,282675360
griffin,,bn254,3,original,14,4096,62,395797650
griffin,,bn254,4,current,20,2048,62,284626737
griffin,,bn254,4,original,11,4096,62,313502756
griffin,,goldilocks,8,single,8,131072,62,281970182
griffin,,goldilocks,12,single,8,131072,62,301635791
arion,,bls12_381,3,single,11,4096,62,342060762
arion,,bls12_381,4,single,10,4096,62,329743576
arion,,bn254,3,single,11,4096,62,332694490
arion,,bn254,4,single,10,4096,62,320356083
grendel,native,bls12_381,3,single,24,256,62,269586110
grendel,native,bn254,3,single,24,256,62,267138366
xhash,XHash8,goldilocks,12,single,6,32768,62,283802115
xhash,XHash12,goldilocks,12,single,6,32768,62,369901909
xhash,XHash16,mersenne31,24,single,6,32768,62,301790400
xhash,XHash24,mersenne31,24,single,6,32768,62,363317565
reinforced_concrete,,bls12_381,3,single,7,131072,62,241994530
reinforced_concrete,,bn254,3,single,7,131072,62,242321281
skyscraper,,bls12_381,4,single,18,262144,62,286791521
skyscraper,,bn254,4,single,18,262144,62,279239810
monolith,,goldilocks,8,single,6,1048576,62,266617403
monolith,,goldilocks,12,single,6,524288,62,203804445
monolith,,mersenne31,16,single,6,524288,62,215401276
monolith,,mersenne31,24,single,6,262144,62,216785704
polocolo,,bls12_381,3,single,6,1024,62,261786495
polocolo,,bls12_381,4,single,5,1024,62,291200210
polocolo,,bn254,3,single,6,1024,62,235165779
polocolo,,bn254,4,single,5,1024,62,262145967
tip4p,,goldilocks,12,single,5,262144,62,331720088
plain,sha256_compress,-,-,single,-,8388608,62,211490388
plain,keccak_f1600,-,-,single,-,524288,62,203276468
plain,blake2b_compress,-,-,single,-,2097152,62,242183023
plain,blake3_compress,-,-,single,-,4194304,62,269757831
gmimc,,bls12_381,3,single,228,16384,63,259026367
gmimc,,bls12_381,4,single,231,16384,63,265820333
gmimc,,bn254,3,single,228,16384,63,250853274
gmimc,,bn254,4,single,231,16384,63,255456015
gmimc,,goldilocks,8,single,68,524288,63,336976001
gmimc,,goldilocks,12,single,93,262144,63,235374730
gmimc,,mersenne31,16,single,158,262144,63,271261801
gmimc,,mersenne31,24,single,335,131072,63,320965071
gmimc,,koalabear,16,single,158,262144,63,305669148
gmimc,,koalabear,24,single,335,131072,63,335032068
gmimc,,babybear,16,single,158,131072,63,246425380
gmimc,,babybear,24,single,335,65536,63,259509770
gmimc2,alpha=8,bls12_381,3,single,63,32768,63,212857873
gmimc2,alpha=8,bls12_381,4,single,64,32768,63,217731441
gmimc2,alpha=8,bn254,3,single,63,32768,63,209837349
gmimc2,alpha=8,bn254,4,single,64,32768,63,213252370
gmimc2,alpha=4,goldilocks,8,single,88,262144,63,294197210
gmimc2,alpha=4,goldilocks,12,single,96,262144,63,364089807
gmimc2,alpha=2,mersenne31,16,single,176,65536,63,201979114
gmimc2,alpha=2,mersenne31,24,single,264,32768,63,223110552
gmimc2,alpha=2,koalabear,16,single,176,131072,63,291122826
gmimc2,alpha=2,koalabear,24,single,264,65536,63,234988348
gmimc2,alpha=2,babybear,16,single,176,131072,63,291360880
gmimc2,alpha=2,babybear,24,single,264,65536,63,236474555
poseidon,,bls12_381,3,single,8+56,16384,63,255239150
poseidon,,bls12_381,4,single,8+56,16384,63,376166635
poseidon,,bn254,3,single,8+56,16384,63,246345240
