# benchmark_mode: publication; auto_calibrated
# cpu_model: AMD Ryzen 9 7900X 12-Core Processor
# rustc: rustc 1.94.1 (e408947bf 2026-03-25)
# git_commit: 034f65a85002594e7ad8ca6dd70ecf52e1169ff2
# git_state: clean
# RUSTFLAGS: -C target-cpu=native
# release_profile: lto=fat, codegen-units=1, panic=abort
# pinned_cpus: 2
# governor: powersave
# turbo: unavailable
# smt: on
# command: ./target/release/sok-zk-friendly-hash-functions --csv
construction,variant,field,t,round_set,rounds,iters,rep,total_ns
rescue_prime,,babybear,24,single,8,8192,3,393887172
anemoi,,bls12_381,4,current,20,1024,3,288101920
anemoi,,bls12_381,4,original,14,1024,3,201741950
anemoi,,bn254,4,current,20,1024,3,282686883
anemoi,,bn254,4,original,14,2048,3,395759560
anemoi,,goldilocks,8,single,11,32768,3,346345198
anemoi,,goldilocks,12,single,10,16384,3,238340940
anemoi,,mersenne31,16,single,10,32768,3,340970315
anemoi,,mersenne31,24,single,9,16384,3,240515823
anemoi,,koalabear,16,single,10,16384,3,246105006
anemoi,,koalabear,24,single,9,16384,3,345003210
anemoi,,babybear,16,single,9,16384,3,241285110
anemoi,,babybear,24,single,9,16384,3,373968607
griffin,,bls12_381,3,current,20,2048,3,285740006
griffin,,bls12_381,3,original,14,4096,3,399991196
griffin,,bls12_381,4,current,20,2048,3,288372104
griffin,,bls12_381,4,original,11,4096,3,316920312
griffin,,bn254,3,current,20,2048,3,280799016
griffin,,bn254,3,original,14,4096,3,392915375
griffin,,bn254,4,current,20,2048,3,282567209
griffin,,bn254,4,original,11,4096,3,311238356
griffin,,goldilocks,8,single,8,131072,3,283827494
griffin,,goldilocks,12,single,8,131072,3,302366461
arion,,bls12_381,3,single,11,4096,3,341970624
arion,,bls12_381,4,single,10,4096,3,330838625
arion,,bn254,3,single,11,4096,3,332952245
arion,,bn254,4,single,10,4096,3,320722566
grendel,native,bls12_381,3,current,24,256,3,264609939
grendel,native,bls12_381,3,original,14,512,3,297770464
grendel,native,bls12_381,4,current,23,256,3,340468087
grendel,native,bls12_381,4,original,12,512,3,339846636
grendel,native,bn254,3,current,24,256,3,263286797
grendel,native,bn254,3,original,14,512,3,294101920
grendel,native,bn254,4,current,23,256,3,337084225
grendel,native,bn254,4,original,12,512,3,338075296
xhash,XHash8,goldilocks,12,single,6,32768,3,283736383
xhash,XHash12,goldilocks,12,single,6,32768,3,371551061
xhash,XHash16,mersenne31,24,single,6,32768,3,301777089
xhash,XHash24,mersenne31,24,single,6,32768,3,364313949
reinforced_concrete,,bls12_381,3,single,7,131072,3,242403090
reinforced_concrete,,bn254,3,single,7,131072,3,243892491
skyscraper,,bls12_381,4,single,18,262144,3,325540207
skyscraper,,bn254,4,single,18,262144,3,316758019
monolith,,goldilocks,8,single,6,1048576,3,265650724
monolith,,goldilocks,12,single,6,524288,3,206318061
monolith,,mersenne31,16,single,6,524288,3,215216345
monolith,,mersenne31,24,single,6,262144,3,218650120
polocolo,,bls12_381,3,single,6,1024,3,263772625
polocolo,,bls12_381,4,single,5,1024,3,293341980
polocolo,,bn254,3,single,6,1024,3,237214896
polocolo,,bn254,4,single,5,1024,3,264293006
tip4p,,goldilocks,12,single,5,262144,3,333097266
plain,sha256_compress,-,-,single,-,8388608,3,211699665
plain,keccak_f1600,-,-,single,-,524288,3,203608227
plain,blake2b_compress,-,-,single,-,2097152,3,241053557
plain,blake3_compress,-,-,single,-,4194304,3,275001414
gmimc,,bls12_381,3,single,228,16384,4,261397036
gmimc,,bls12_381,4,single,231,16384,4,266526129
gmimc,,bn254,3,single,228,16384,4,250714508
gmimc,,bn254,4,single,231,16384,4,254092288
gmimc,,goldilocks,8,single,68,524288,4,337418109
gmimc,,goldilocks,12,single,93,262144,4,235628192
gmimc,,mersenne31,16,single,158,262144,4,267937546
gmimc,,mersenne31,24,single,335,131072,4,323840651
gmimc,,koalabear,16,single,158,262144,4,306119302
gmimc,,koalabear,24,single,335,131072,4,335153749
gmimc,,babybear,16,single,158,131072,4,246836092
gmimc,,babybear,24,single,335,65536,4,259751742
gmimc2,alpha=8,bls12_381,3,single,63,32768,4,225380846
gmimc2,alpha=8,bls12_381,4,single,64,32768,4,230116264
gmimc2,alpha=8,bn254,3,single,63,32768,4,220620291
gmimc2,alpha=8,bn254,4,single,64,32768,4,223763404
gmimc2,alpha=4,goldilocks,8,single,88,262144,4,294327902
gmimc2,alpha=4,goldilocks,12,single,96,262144,4,361736854
gmimc2,alpha=2,mersenne31,16,single,176,65536,4,202007817
gmimc2,alpha=2,mersenne31,24,single,264,32768,4,223998764
gmimc2,alpha=2,koalabear,16,single,176,131072,4,291251825
gmimc2,alpha=2,koalabear,24,single,264,65536,4,233877741
gmimc2,alpha=2,babybear,16,single,176,131072,4,290922840
gmimc2,alpha=2,babybear,24,single,264,65536,4,235331407
poseidon,,bls12_381,3,single,8+56,16384,4,255409870
poseidon,,bls12_381,4,single,8+56,16384,4,381637816
poseidon,,bn254,3,single,8+56,16384,4,246495445
poseidon,,bn254,4,single,8+56,16384,4,369514796
poseidon,,goldilocks,8,single,8+22,131072,4,324473454
poseidon,,goldilocks,12,single,8+22,65536,4,309899925
poseidon,,mersenne31,16,single,8+14,65536,4,323722761
poseidon,,mersenne31,24,single,8+22,16384,4,228274162
poseidon,,koalabear,16,single,8+20,32768,4,253280352
poseidon,,koalabear,24,single,8+23,16384,4,304004301
poseidon,,babybear,16,single,8+13,32768,4,201856165
poseidon,,babybear,24,single,8+21,16384,4,289029563
poseidon2,,bls12_381,3,single,8+56,65536,4,317559837
poseidon2,,bls12_381,4,single,8+56,32768,4,285564229
poseidon2,,bn254,3,single,8+56,65536,4,311636380
poseidon2,,bn254,4,single,8+56,32768,4,274502482
poseidon2,,goldilocks,8,single,8+22,524288,4,392299105
poseidon2,,goldilocks,12,single,8+22,262144,4,273202633
poseidon2,,mersenne31,16,single,8+14,262144,4,254136621
poseidon2,,mersenne31,24,single,8+22,131072,4,211225850
poseidon2,,koalabear,16,single,8+20,262144,4,279436249
poseidon2,,koalabear,24,single,8+23,131072,4,206161207
poseidon2,,babybear,16,single,8+13,262144,4,307844576
poseidon2,,babybear,24,single,8+21,131072,4,248649360
neptune,,bls12_381,4,single,6+69,32768,4,324661345
neptune,,bn254,4,single,6+69,32768,4,314317479
neptune,,goldilocks,8,single,6+38,262144,4,319877868
neptune,,goldilocks,12,single,6+42,131072,4,304143510
psquarehash,,mersenne31,16,single,52,262144,4,244601006
psquarehash,,mersenne31,24,single,52,262144,4,356110974
psquarehash,,koalabear,16,single,52,262144,4,311866601
psquarehash,,koalabear,24,single,52,131072,4,231793587
psquarehash,,babybear,16,single,52,262144,4,311314599
psquarehash,,babybear,24,single,52,131072,4,233116559
rescue_prime,,bls12_381,3,current,16,1024,4,345137512
rescue_prime,,bls12_381,3,original,14,1024,4,301691650
rescue_prime,,bls12_381,4,current,13,1024,4,375530806
rescue_prime,,bls12_381,4,original,11,1024,4,317538136
rescue_prime,,bn254,3,current,16,1024,4,338107657
rescue_prime,,bn254,3,original,14,1024,4,295822955
rescue_prime,,bn254,4,current,13,1024,4,367616038
rescue_prime,,bn254,4,original,11,1024,4,311072907
rescue_prime,,goldilocks,8,single,8,16384,4,252826634
rescue_prime,,goldilocks,12,single,8,16384,4,394405801
rescue_prime,,mersenne31,16,single,8,16384,4,329705589
rescue_prime,,mersenne31,24,single,8,8192,4,265431985
rescue_prime,,koalabear,16,single,8,8192,4,224626998
rescue_prime,,koalabear,24,single,8,8192,4,364056689
rescue_prime,,babybear,16,single,8,8192,4,245273182
rescue_prime,,babybear,24,single,8,8192,4,394142990
anemoi,,bls12_381,4,current,20,1024,4,288106579
anemoi,,bls12_381,4,original,14,1024,4,202059864
anemoi,,bn254,4,current,20,1024,4,282699196
anemoi,,bn254,4,original,14,2048,4,395804434
anemoi,,goldilocks,8,single,11,32768,4,346356599
anemoi,,goldilocks,12,single,10,16384,4,238324799
anemoi,,mersenne31,16,single,10,32768,4,340547376
anemoi,,mersenne31,24,single,9,16384,4,240477121
anemoi,,koalabear,16,single,10,16384,4,246085249
anemoi,,koalabear,24,single,9,16384,4,344955091
anemoi,,babybear,16,single,9,16384,4,240836121
anemoi,,babybear,24,single,9,16384,4,374036715
griffin,,bls12_381,3,current,20,2048,4,285641332
griffin,,bls12_381,3,original,14,4096,4,401013627
griffin,,bls12_381,4,current,20,2048,4,288339685
griffin,,bls12_381,4,original,11,4096,4,316675796
griffin,,bn254,3,current,20,2048,4,280763880
griffin,,bn254,3,original,14,4096,4,392962053
griffin,,bn254,4,current,20,2048,4,282630758
griffin,,bn254,4,original,11,4096,4,311365274
griffin,,goldilocks,8,single,8,131072,4,283812816
griffin,,goldilocks,12,single,8,131072,4,301764236
arion,,bls12_381,3,single,11,4096,4,343047326
arion,,bls12_381,4,single,10,4096,4,330115124
arion,,bn254,3,single,11,4096,4,333189809
arion,,bn254,4,single,10,4096,4,320868759
grendel,native,bls12_381,3,current,24,256,4,264965934
grendel,native,bls12_381,3,original,14,512,4,298415269
grendel,native,bls12_381,4,current,23,256,4,339444986
grendel,native,bls12_381,4,original,12,512,4,340125338
grendel,native,bn254,3,current,24,256,4,263218470
grendel,native,bn254,3,original,14,512,4,293510666
grendel,native,bn254,4,current,23,256,4,337473463
grendel,native,bn254,4,original,12,512,4,337674118
xhash,XHash8,goldilocks,12,single,6,32768,4,283711717
xhash,XHash12,goldilocks,12,single,6,32768,4,371246863
xhash,XHash16,mersenne31,24,single,6,32768,4,301596813
xhash,XHash24,mersenne31,24,single,6,32768,4,364263816
reinforced_concrete,,bls12_381,3,single,7,131072,4,242064587
reinforced_concrete,,bn254,3,single,7,131072,4,243371508
skyscraper,,bls12_381,4,single,18,262144,4,325782840
skyscraper,,bn254,4,single,18,262144,4,317109045
monolith,,goldilocks,8,single,6,1048576,4,266343939
monolith,,goldilocks,12,single,6,524288,4,205838324
monolith,,mersenne31,16,single,6,524288,4,214872454
monolith,,mersenne31,24,single,6,262144,4,218711646
polocolo,,bls12_381,3,single,6,1024,4,263744151
polocolo,,bls12_381,4,single,5,1024,4,294952419
polocolo,,bn254,3,single,6,1024,4,237221138
polocolo,,bn254,4,single,5,1024,4,264292727
tip4p,,goldilocks,12,single,5,262144,4,332936396
plain,sha256_compress,-,-,single,-,8388608,4,211705526
plain,keccak_f1600,-,-,single,-,524288,4,203455052
plain,blake2b_compress,-,-,single,-,2097152,4,241086199
plain,blake3_compress,-,-,single,-,4194304,4,272585690
gmimc,,bls12_381,3,single,228,16384,5,262071557
gmimc,,bls12_381,4,single,231,16384,5,266846277
gmimc,,bn254,3,single,228,16384,5,250119827
gmimc,,bn254,4,single,231,16384,5,254124218
gmimc,,goldilocks,8,single,68,524288,5,337532152
gmimc,,goldilocks,12,single,93,262144,5,236087911
gmimc,,mersenne31,16,single,158,262144,5,270522336
gmimc,,mersenne31,24,single,335,131072,5,319223436
gmimc,,koalabear,16,single,158,262144,5,305900804
gmimc,,koalabear,24,single,335,131072,5,333806772
gmimc,,babybear,16,single,158,131072,5,246929506
gmimc,,babybear,24,single,335,65536,5,260063786
gmimc2,alpha=8,bls12_381,3,single,63,32768,5,225409089
gmimc2,alpha=8,bls12_381,4,single,64,32768,5,231600967
gmimc2,alpha=8,bn254,3,single,63,32768,5,220600305
gmimc2,alpha=8,bn254,4,single,64,32768,5,225002840
gmimc2,alpha=4,goldilocks,8,single,88,262144,5,294079067
gmimc2,alpha=4,goldilocks,12,single,96,262144,5,362186224
gmimc2,alpha=2,mersenne31,16,single,176,65536,5,202046059
gmimc2,alpha=2,mersenne31,24,single,264,32768,5,225564670
gmimc2,alpha=2,koalabear,16,single,176,131072,5,291320253
gmimc2,alpha=2,koalabear,24,single,264,65536,5,233698396
gmimc2,alpha=2,babybear,16,single,176,131072,5,290979296
gmimc2,alpha=2,babybear,24,single,264,65536,5,234726277
poseidon,,bls12_381,3,single,8+56,16384,5,256910384
poseidon,,bls12_381,4,single,8+56,16384,5,381615585
poseidon,,bn254,3,single,8+56,16384,5,246123321
poseidon,,bn254,4,single,8+56,16384,5,368520399
poseidon,,goldilocks,8,single,8+22,131072,5,324603758
poseidon,,goldilocks,12,single,8+22,65536,5,309501973
poseidon,,mersenne31,16,single,8+14,65536,5,323967710
poseidon,,mersenne31,24,single,8+22,16384,5,225815208
poseidon,,koalabear,16,single,8+20,32768,5,253734851
poseidon,,koalabear,24,single,8+23,16384,5,303543701
poseidon,,babybear,16,single,8+13,32768,5,201343507
poseidon,,babybear,24,single,8+21,16384,5,288609829
poseidon2,,bls12_381,3,single,8+56,65536,5,317402764
poseidon2,,bls12_381,4,single,8+56,32768,5,286567674
poseidon2,,bn254,3,single,8+56,65536,5,311288531
poseidon2,,bn254,4,single,8+56,32768,5,274400111
poseidon2,,goldilocks,8,single,8+22,524288,5,391664810
poseidon2,,goldilocks,12,single,8+22,262144,5,272938199
poseidon2,,mersenne31,16,single,8+14,262144,5,254041564
poseidon2,,mersenne31,24,single,8+22,131072,5,211012652
poseidon2,,koalabear,16,single,8+20,262144,5,280229913
poseidon2,,koalabear,24,single,8+23,131072,5,202423053
poseidon2,,babybear,16,single,8+13,262144,5,307398212
poseidon2,,babybear,24,single,8+21,131072,5,248666883
neptune,,bls12_381,4,single,6+69,32768,5,324991092
neptune,,bn254,4,single,6+69,32768,5,313546990
neptune,,goldilocks,8,single,6+38,262144,5,319385568
neptune,,goldilocks,12,single,6+42,131072,5,304612548
psquarehash,,mersenne31,16,single,52,262144,5,244471094
psquarehash,,mersenne31,24,single,52,262144,5,355893859
psquarehash,,koalabear,16,single,52,262144,5,312442838
psquarehash,,koalabear,24,single,52,131072,5,234177131
psquarehash,,babybear,16,single,52,262144,5,312010800
psquarehash,,babybear,24,single,52,131072,5,233050636
rescue_prime,,bls12_381,3,current,16,1024,5,345217782
rescue_prime,,bls12_381,3,original,14,1024,5,301989427
rescue_prime,,bls12_381,4,current,13,1024,5,375558268
rescue_prime,,bls12_381,4,original,11,1024,5,317630650
rescue_prime,,bn254,3,current,16,1024,5,338147212
rescue_prime,,bn254,3,original,14,1024,5,295831932
rescue_prime,,bn254,4,current,13,1024,5,367741354
rescue_prime,,bn254,4,original,11,1024,5,311165872
rescue_prime,,goldilocks,8,single,8,16384,5,252918606
rescue_prime,,goldilocks,12,single,8,16384,5,393835986
rescue_prime,,mersenne31,16,single,8,16384,5,329632874
rescue_prime,,mersenne31,24,single,8,8192,5,265717219
rescue_prime,,koalabear,16,single,8,8192,5,224534836
rescue_prime,,koalabear,24,single,8,8192,5,363090684
rescue_prime,,babybear,16,single,8,8192,5,244950800
rescue_prime,,babybear,24,single,8,8192,5,392505371
anemoi,,bls12_381,4,current,20,1024,5,288172733
anemoi,,bls12_381,4,original,14,1024,5,201833242
anemoi,,bn254,4,current,20,1024,5,282908728
anemoi,,bn254,4,original,14,2048,5,396079048
anemoi,,goldilocks,8,single,11,32768,5,346722032
anemoi,,goldilocks,12,single,10,16384,5,238313699
anemoi,,mersenne31,16,single,10,32768,5,341000293
anemoi,,mersenne31,24,single,9,16384,5,240183483
anemoi,,koalabear,16,single,10,16384,5,245789346
anemoi,,koalabear,24,single,9,16384,5,345221829
anemoi,,babybear,16,single,9,16384,5,240991863
anemoi,,babybear,24,single,9,16384,5,374021286
griffin,,bls12_381,3,current,20,2048,5,285639159
griffin,,bls12_381,3,original,14,4096,5,400586499
griffin,,bls12_381,4,current,20,2048,5,287888321
griffin,,bls12_381,4,original,11,4096,5,317506307
griffin,,bn254,3,current,20,2048,5,280806871
griffin,,bn254,3,original,14,4096,5,393016426
griffin,,bn254,4,current,20,2048,5,282619888
griffin,,bn254,4,original,11,4096,5,311383438
griffin,,goldilocks,8,single,8,131072,5,283423229
griffin,,goldilocks,12,single,8,131072,5,301577036
arion,,bls12_381,3,single,11,4096,5,342058880
arion,,bls12_381,4,single,10,4096,5,330116558
arion,,bn254,3,single,11,4096,5,333186423
arion,,bn254,4,single,10,4096,5,320822694
grendel,native,bls12_381,3,current,24,256,5,266818336
grendel,native,bls12_381,3,original,14,512,5,300133790
grendel,native,bls12_381,4,current,23,256,5,342179445
grendel,native,bls12_381,4,original,12,512,5,341205526
grendel,native,bn254,3,current,24,256,5,264437537
grendel,native,bn254,3,original,14,512,5,295114883
grendel,native,bn254,4,current,23,256,5,339143062
grendel,native,bn254,4,original,12,512,5,338719571
xhash,XHash8,goldilocks,12,single,6,32768,5,283881175
xhash,XHash12,goldilocks,12,single,6,32768,5,371047190
xhash,XHash16,mersenne31,24,single,6,32768,5,301815082
xhash,XHash24,mersenne31,24,single,6,32768,5,363437843
reinforced_concrete,,bls12_381,3,single,7,131072,5,242662835
reinforced_concrete,,bn254,3,single,7,131072,5,243110922
skyscraper,,bls12_381,4,single,18,262144,5,325647718
skyscraper,,bn254,4,single,18,262144,5,317162596
monolith,,goldilocks,8,single,6,1048576,5,265721937
monolith,,goldilocks,12,single,6,524288,5,205345404
monolith,,mersenne31,16,single,6,524288,5,214861793
monolith,,mersenne31,24,single,6,262144,5,218469995
polocolo,,bls12_381,3,single,6,1024,5,263726078
polocolo,,bls12_381,4,single,5,1024,5,293333816
polocolo,,bn254,3,single,6,1024,5,237163751
polocolo,,bn254,4,single,5,1024,5,264300702
tip4p,,goldilocks,12,single,5,262144,5,332600068
plain,sha256_compress,-,-,single,-,8388608,5,211784344
plain,keccak_f1600,-,-,single,-,524288,5,203553686
plain,blake2b_compress,-,-,single,-,2097152,5,241385940
plain,blake3_compress,-,-,single,-,4194304,5,272225308
gmimc,,bls12_381,3,single,228,16384,6,261313371
gmimc,,bls12_381,4,single,231,16384,6,269560148
gmimc,,bn254,3,single,228,16384,6,250467196
gmimc,,bn254,4,single,231,16384,6,257397084
gmimc,,goldilocks,8,single,68,524288,6,337505072
gmimc,,goldilocks,12,single,93,262144,6,235497198
gmimc,,mersenne31,16,single,158,262144,6,269127059
gmimc,,mersenne31,24,single,335,131072,6,314439077
gmimc,,koalabear,16,single,158,262144,6,305902629
gmimc,,koalabear,24,single,335,131072,6,329637563
gmimc,,babybear,16,single,158,131072,6,246895163
gmimc,,babybear,24,single,335,65536,6,259749199
gmimc2,alpha=8,bls12_381,3,single,63,32768,6,225560762
gmimc2,alpha=8,bls12_381,4,single,64,32768,6,231597151
gmimc2,alpha=8,bn254,3,single,63,32768,6,220551514
gmimc2,alpha=8,bn254,4,single,64,32768,6,225031705
gmimc2,alpha=4,goldilocks,8,single,88,262144,6,294013245
gmimc2,alpha=4,goldilocks,12,single,96,262144,6,362207043
gmimc2,alpha=2,mersenne31,16,single,176,65536,6,202052542
gmimc2,alpha=2,mersenne31,24,single,264,32768,6,223942439
gmimc2,alpha=2,koalabear,16,single,176,131072,6,291491433
gmimc2,alpha=2,koalabear,24,single,264,65536,6,233514302
gmimc2,alpha=2,babybear,16,single,176,131072,6,290768202
gmimc2,alpha=2,babybear,24,single,264,65536,6,235571276
poseidon,,bls12_381,3,single,8+56,16384,6,255409240
poseidon,,bls12_381,4,single,8+56,16384,6,381833613
poseidon,,bn254,3,single,8+56,16384,6,245335760
poseidon,,bn254,4,single,8+56,16384,6,369940973
poseidon,,goldilocks,8,single,8+22,131072,6,324268422
poseidon,,goldilocks,12,single,8+22,65536,6,309567225
poseidon,,mersenne31,16,single,8+14,65536,6,323663131
poseidon,,mersenne31,24,single,8+22,16384,6,227941491
poseidon,,koalabear,16,single,8+20,32768,6,253410024
poseidon,,koalabear,24,single,8+23,16384,6,303509116
poseidon,,babybear,16,single,8+13,32768,6,201382860
poseidon,,babybear,24,single,8+21,16384,6,288684199
poseidon2,,bls12_381,3,single,8+56,65536,6,317409557
poseidon2,,bls12_381,4,single,8+56,32768,6,286578444
poseidon2,,bn254,3,single,8+56,65536,6,311390301
poseidon2,,bn254,4,single,8+56,32768,6,274593362
poseidon2,,goldilocks,8,single,8+22,524288,6,391944404
poseidon2,,goldilocks,12,single,8+22,262144,6,272895540
poseidon2,,mersenne31,16,single,8+14,262144,6,253727087
poseidon2,,mersenne31,24,single,8+22,131072,6,210999898
poseidon2,,koalabear,16,single,8+20,262144,6,280335741
poseidon2,,koalabear,24,single,8+23,131072,6,203836094
poseidon2,,babybear,16,single,8+13,262144,6,307132977
poseidon2,,babybear,24,single,8+21,131072,6,248701387
neptune,,bls12_381,4,single,6+69,32768,6,325011770
neptune,,bn254,4,single,6+69,32768,6,315562967
neptune,,goldilocks,8,single,6+38,262144,6,319303826
neptune,,goldilocks,12,single,6+42,131072,6,304298201
psquarehash,,mersenne31,16,single,52,262144,6,244552115
psquarehash,,mersenne31,24,single,52,262144,6,355796407
psquarehash,,koalabear,16,single,52,262144,6,311915693
psquarehash,,koalabear,24,single,52,131072,6,232018448
psquarehash,,babybear,16,single,52,262144,6,311837066
psquarehash,,babybear,24,single,52,131072,6,232995894
rescue_prime,,bls12_381,3,current,16,1024,6,344851207
rescue_prime,,bls12_381,3,original,14,1024,6,301797258
rescue_prime,,bls12_381,4,current,13,1024,6,376187694
rescue_prime,,bls12_381,4,original,11,1024,6,318072816
rescue_prime,,bn254,3,current,16,1024,6,338120492
rescue_prime,,bn254,3,original,14,1024,6,295856589
rescue_prime,,bn254,4,current,13,1024,6,366344554
rescue_prime,,bn254,4,original,11,1024,6,310036592
rescue_prime,,goldilocks,8,single,8,16384,6,252817638
rescue_prime,,goldilocks,12,single,8,16384,6,393797996
rescue_prime,,mersenne31,16,single,8,16384,6,329442749
rescue_prime,,mersenne31,24,single,8,8192,6,265360803
rescue_prime,,koalabear,16,single,8,8192,6,224386569
rescue_prime,,koalabear,24,single,8,8192,6,362957006
rescue_prime,,babybear,16,single,8,8192,6,245189627
rescue_prime,,babybear,24,single,8,8192,6,395344516
anemoi,,bls12_381,4,current,20,1024,6,290063065
anemoi,,bls12_381,4,original,14,1024,6,201797104
anemoi,,bn254,4,current,20,1024,6,282663761
anemoi,,bn254,4,original,14,2048,6,395999690
anemoi,,goldilocks,8,single,11,32768,6,347513732
anemoi,,goldilocks,12,single,10,16384,6,238308320
anemoi,,mersenne31,16,single,10,32768,6,343349672
anemoi,,mersenne31,24,single,9,16384,6,240956578
anemoi,,koalabear,16,single,10,16384,6,247394466
anemoi,,koalabear,24,single,9,16384,6,344823576
anemoi,,babybear,16,single,9,16384,6,242161779
anemoi,,babybear,24,single,9,16384,6,374001480
griffin,,bls12_381,3,current,20,2048,6,285610896
griffin,,bls12_381,3,original,14,4096,6,399982310
griffin,,bls12_381,4,current,20,2048,6,287857454
griffin,,bls12_381,4,original,11,4096,6,317462666
griffin,,bn254,3,current,20,2048,6,280801742
griffin,,bn254,3,original,14,4096,6,393006367
griffin,,bn254,4,current,20,2048,6,282540650
griffin,,bn254,4,original,11,4096,6,311262823
griffin,,goldilocks,8,single,8,131072,6,283652217
griffin,,goldilocks,12,single,8,131072,6,301926720
arion,,bls12_381,3,single,11,4096,6,341979883
